Name,HomePage URL,LinkedIn Page,Founders,Category,Country,,
Big Switch Networks,http://www.bigswitch.com,http://www.linkedin.com/company/1011021,"Kyle Forster, Guido Appenzeller",Software,USA,,
iJET International,http://ijet.com,,,"Business Travelers, Travel, Business Intelligence",USA,,
Altitude Digital,http://www.altitudedigital.com,http://www.linkedin.com/company/957993,Jeremy Ostermiller,Advertising,USA,,
Branding Brand,http://www.brandingbrand.com,http://www.linkedin.com/company/branding-brand,"Joey Rahimi, Christina Koshzow, Christopher Mason","E-Commerce Platforms, Web Development, Mobile Software Tools, Apps, Mobile Commerce, Mobile",USA,,
WebLink International,http://www.weblinkinternational.com,http://www.linkedin.com/company/weblink-international,DJ Muller,Software,USA,,
Mozido,http://www.mozido.com,http://www.linkedin.com/company/mozido?,Michael A. Liberty,"Mobile Payments, Mobile Commerce, Enterprise Software",USA,,
Nimbus Therapeutics,http://nimbustx.com/,,"Ramy Farid, Bruce Booth",Biotechnology,USA,,
TxCell,http://www.txcell.com,,,Biotechnology,FRA,,
Alltuition,http://www.alltuition.com,,Sue Khim,"Startups, Finance",USA,,
The Grid,https://thegrid.io/,http://www.linkedin.com/company/thegrid,"Daniel Tocchini, Daniel Tocchini IV, Brian Axe",Internet,USA,,
Cloud9 IDE,https://c9.io/,,"Rik Arends, Ruben Daniels","Open Source, Cloud Computing, Software, Mobile, Enterprise Software",USA,,
FINsix Corporation,http://www.finsix.com,http://www.linkedin.com/company/finsix-corporation,"Anthony Sagneri, Vanessa Green",Semiconductors,USA,,
Comprehend Systems,http://www.comprehend.com,http://www.linkedin.com/company/comprehend-systems,"Jud Gardner, Rick Morrison","Big Data, Big Data Analytics, SaaS, Enterprise Software",USA,,
Cloudwords,http://www.cloudwords.com,http://www.linkedin.com/company/cloudwords-inc.,"Scott Yancey, Michael Meinhardt","Content, Translation, SaaS, Enterprise Software",USA,,
Simraceway,http://www.simraceway.com,http://www.linkedin.com/company/ignitegt,"James Synge, Jonathan Haswell",Games,USA,,
Yieldbot,http://www.yieldbot.com,http://www.linkedin.com/company/yieldbot,Jonathan Mendez,"Real Time, Analytics, Publishing, Advertising, Optimization",USA,,
Smart Furniture,http://www.smartfurniture.com,http://www.linkedin.com/company/smart-furniture,Stephen Culp,"Furniture, Curated Web, Home & Garden",USA,,
Netkey,http://www.netkey.com,,,"Computers, Security, Software",USA,,
Framehawk,http://framehawk.com,,"Peter Badger, Stephen Vilke","Android, Cloud Computing, iPhone, iPad, Tablets, Mobility, Software, Enterprise Software",USA,,
Hazelcast,http://www.hazelcast.com,http://www.linkedin.com/company/hazelcast,"Fuad Malikov, Talip Ozturk","Big Data, Cloud Computing, Software, Enterprise Software, Databases",USA,,
NexGen Storage,http://www.nexgenstorage.com,http://www.linkedin.com/company/1927776,"Kelly Long, John Spiers",Software,USA,,
BLINQ Networks,http://www.blinqnetworks.com,http://www.linkedin.com/company/1109150,Carleton (Mickey) Miller,Mobile,CAN,,
CipherCloud,http://www.ciphercloud.com,http://www.linkedin.com/company/1695378,Pravin Kothari,"Data Security, Cloud Security, Enterprise Software",USA,,
Mediamorph,http://mediamorph.com,http://www.linkedin.com/company/mediamorph,"Shahid Khan, Mike Sid",Software,USA,,
Newtrade Technologies,http://www.newtradetech.com/,,"Benoit Jolin, Frederic Lalonde","Travel & Tourism, Transportation, Travel",CAN,,
Sirrus,http://sirruschemistry.com/,https://www.linkedin.com/company/bioformix-inc,Adam Malofsky,"Chemicals, Biotechnology",USA,,
Calypto Design Systems,http://calypto.com,http://www.linkedin.com/company/calypto-design-systems,,"EDA Tools, Software",USA,,
Sphere Fluidics,http://www.spherefluidics.com,,,Biotechnology,GBR,,
StyleSeat,http://www.styleseat.com,http://www.linkedin.com/company/styleseat,Melody McCloskey,"Personal Health, Beauty, Social Network Media, Social Media",USA,,
"Piston Cloud Computing, Inc.",http://www.pistoncloud.com,http://www.linkedin.com/company/piston,"Gretchen Curtis, Christopher MacGown, Joshua McKenty","Open Source, Cloud Management, Cloud Computing, Software, IaaS",USA,,
TravelTipz.ru,http://traveltipz.ru,,"Dmytro Mostovlyuk, Tetyana Hrekh, Nataliya Anon, Murad Sofizade",Travel,RUS,,
Vordel,http://www.vordel.com,,"u""Mark ONeill""","Cloud Security, Software",IRL,,
Travelmenu,http://www.travelmenu.ru,,"Katrin Buckenmaier, Oleg Kupachevits, Mikhail Pogossov, Nina Pogossova","Travel, Internet",RUS,,
BIScience,http://www.biscience.com,http://www.linkedin.com/company/biscience,"Adi Mor Barak, Assaf Toval, Kfir Moyal","Business Intelligence, Advertising",USA,,
CardioInsight Technologies,http://www.cardioinsight.com,,Charu Ramanathan,Health Care,USA,,
"Interface Biologics, Inc.",http://www.interfacebiologics.com,,Paul Santerre,Biotechnology,CAN,,
CWR Mobility,http://www.cwrmobility.com,http://www.linkedin.com/company/436769,"Jeffry van de Vuurst, Erik van Hoof","Windows Phone 7, Lead Management, Customer Service, iPad, iPhone, CRM, Software, Mobile",USA,,
Proformative,http://proformative.com,,John Kogan,"EdTech, B2B, Social Media",USA,,
VoIP Group,http://www.voipgroup.com/,https://www.linkedin.com/company/96281,,Telecommunications,USA,,
Sera Prognostics,http://www.seraprognostics.com,http://www.linkedin.com/company/sera-prognostics,"Sean Esplin, Steven Graves, Dennis Farrar",Biotechnology,USA,,
SpotHero,http://www.spothero.com,http://www.linkedin.com/company/spothero,"Lawrence Kiss, Jeremy Smith, Mark Lawrence","Marketplaces, Startups, Curated Web, Parking",USA,,
Hoyos Corporation,http://www.hoyosgroup.com,,,Enterprise Software,USA,,
Zumigo,http://www.zumigo.com,http://www.linkedin.com/company/zumigo-inc,"Partha Chowdhury, Chirag Bakshi","Information Services, Location Based Services",USA,,
MariaDB,http://www.mariadb.com,http://www.linkedin.com/company/1214250,,"Software, Databases",FIN,,
Vayant Travel Technologies,http://www.vayant.com,http://www.linkedin.com/company/vayant-travel-technologies,"Boyan Manev, Georgi Kremenliev, Ivan Goychev, Eric Dumas",Search,BGR,,
Chase Pharmaceuticals,http://www.chasepharmaceuticals.com,,"Kathleen E. Clarence-Smith, Thomas N. Chase",Biotechnology,USA,,
thinkstep,http://www.thinkstep.com,,,"Databases, Enterprise Software, SaaS, Sustainability",DEU,,
Pocket Gems,http://pocketgems.com,http://www.linkedin.com/company/pocket-gems,"Daniel Terry, Harlan Crystal","Mobile Games, Games",USA,,
Smallable,http://www.smallable.com/en,https://www.linkedin.com/company/smallable,"Pierre Rochand, Cecile Roederer","Furniture, E-Commerce",FRA,,
Mailjet,https://www.mailjet.com,http://www.linkedin.com/company/mailjet,"Quentin Nickmans, Wilfried Durand, Julien Tartarin, Nicolas Chaun, Thibaud Elziere","B2B, Developer APIs, Enterprise Software",FRA,,
Performance Horizon Group,http://www.performancehorizon.com,http://www.linkedin.com/company/performance-horizon-group,"Pete Cheyne, Paul Fellows, Malcolm Cowley",Enterprise Software,GBR,,
Adyen,http://www.adyen.com,http://www.linkedin.com/company/adyen,Pieter van der Does,Payments,NLD,,
Microvi Biotechnologies,http://www.microvi.com,http://www.linkedin.com/company/microvi-biotech-inc.,Fatemeh Shirazi,"Water, Green, Clean Technology, Biotechnology",USA,,
Cyota,http://www.cyota.com/,,"Amir Orad, Naftali Bennett, Michal Tsur",Security,USA,,
BaubleBar,http://baublebar.com,http://www.linkedin.com/company/baublebar-inc.,"Amy Jain, Daniella Yacobovsky","Jewelry, Fashion, E-Commerce, Flash Sales",USA,,
Metail,http://www.metail.com,,Tom Adeyoola,"Startups, Customer Service, Fashion, Health and Wellness, Retail, Internet, E-Commerce, Technology",GBR,,
Trigo Technologies,http://www.trigo.com,,Venky Ganesan,"Retail Technology, Software, Distributors, Information Technology",USA,,
SuperSonic Imagine,http://www.supersonicimagine.fr,,"Damien Dolimier, Claude Cohen-Bacrie, Jacques Souquet","Biotechnology, Health Care",FRA,,
Alkami Technology,http://www.alkamitech.com,,Stephen Bohanon,"FinTech, Software, Financial Services",USA,,
Authentica,http://www.authentica.com,,,"Software, Data Security, Services",USA,,
Gigwalk,http://www.gigwalk.com,http://www.linkedin.com/company/gigwalk,"Matt Crampton, Ariel Seidman, Dave Watanabe","Location Based Services, Software, Crowdsourcing, Mobile",USA,,
Top Hat,http://www.tophat.com,http://www.linkedin.com/company/top-hat-monocle,"Mike Silagadze, Mohsen Shahini","EdTech, Teachers, Polling, Education, Mobile",CAN,,
JFrog,http://www.jfrog.com,http://www.linkedin.com/company/455737,"Shlomi Ben Haim, Frederic Simon, Yoav Landman","Web Development, Software",ISR,,
Jobaline,http://www.jobaline.com,http://www.linkedin.com/company/jobaline,"Luis J. Salazar, Miki Mullor","Marketplaces, Recruiting, Curated Web, Human Resources, Mobile",USA,,
Voicebase,http://www.voicebase.com,http://www.linkedin.com/company/voicebase-inc.,"Spencer Lord, Walter Bachtiger, Jan Jannink, Jay Blazensky","Big Data, Speech Recognition, Natural Language Processing, Big Data Analytics, Data Mining, Enterprise Software",USA,,
Technisys,http://www.technisys.com,,"German Pugliese Bassi, Adri\xe1n Iglesias, Miguel Santos",Software,USA,,
SimplyCast,http://www.simplycast.com,http://www.linkedin.com/company/simplycast_2,,"Marketing Automation, Email Marketing, Direct Marketing, Advertising, Internet Marketing",CAN,,
Naaptol,http://www.naaptol.com/,,Manu Agarwal,E-Commerce,IND,,
Nortal AS,http://www.nortal.com,http://www.linkedin.com/company/nortal,,Software,EST,,
Manzuo.com,http://www.manzuo.com,,Xiaomei Feng,Advertising,CHN,,
OyaGen,http://www.oyageninc.com,,Harold Smith,Biotechnology,USA,,
Kymab,http://www.kymab.com,,David Chiswell,Biotechnology,GBR,,
Prelert,http://www.prelert.com,http://www.linkedin.com/company/prelert,Stephen Dodson,Software,USA,,
Interlude,http://www.interlude.fm,http://www.linkedin.com/company/interlude-ltd-,"Barak Feldman, Yoni Bloch, Tal Zubalsky","Product Development Services, Entertainment, Media, Video, Games",USA,,
Quwan.com,http://Quwan.com,,Pin Zho,E-Commerce,CHN,,
VIPstore.com,http://www.vipstore.com,,Peifeng Yang,E-Commerce,CHN,,
Birchbox,http://www.birchbox.com,http://www.linkedin.com/company/birchbox,"Katia Beauchamp, Hayley Barna","Marketplaces, Beauty, E-Commerce",USA,,
K-12 Techno Services,http://k12technoservices.com,,Venkata Narayana,"EdTech, Education",IND,,
GAIN Capital,http://www.gaincapital.com,http://www.linkedin.com/company/gain-capital,,Finance,USA,,
ChowNow,http://www.ChowNow.com,http://www.linkedin.com/companies/chownow,"Eric Jaffe, Christopher Webb",Hospitality,USA,,
Krossover,http://www.krossover.com,http://www.linkedin.com/company/krossover-intelligence,Vasu Kulkarni,"Analytics, Sports, Software, Mobile Games",USA,,
SuperData Research,http://www.superdataresearch.com,https://www.linkedin.com/company/superdata-research-inc.,"Janelle Benjamin, Joost van Dreunen","Market Research, MMO Games, Video Games, Mobile, Games",USA,,
Core Informatics,http://www.corelims.com,http://www.linkedin.com/company/205030,"Jim Gregory, Anthony Uzzo",Software,USA,,
Tag Commander,http://www.tagcommander.com,http://www.linkedin.com/company/tag-commander,,"Curated Web, Advertising",FRA,,
Digabit,http://www.digabit.com,http://www.linkedin.com/company/digabit-inc.,Alan Sage,Software,USA,,
Krux,http://www.krux.com,http://www.linkedin.com/company/1138347,"Vivek S. Vaidya, Tom Chavez","Big Data, Brand Marketing, Advertising Platforms, Big Data Analytics, Ad Targeting, Analytics, Internet Marketing, Digital Media",USA,,
"Netsertive, Inc",http://www.netsertive.com,http://www.linkedin.com/company/netsertive,"Bill Nagel, Brendan Morrissey","Local Businesses, Small and Medium Businesses, Sales and Marketing, Search, Advertising, Internet Marketing, Local, Internet",USA,,
Retail Solutions,http://www.retailsolutions.com,http://www.linkedin.com/company/35456,"Shantha Mohan, Richard Swan, Jonathan Golovin","Analytics, Retail, Enterprise Software",USA,,
"Green Mountain Digital, Inc. /Yonder",http://yonder.it,,"Andrew Stewart, David Roberts","Marketplaces, Android, iPad, iPod Touch, iPhone, Outdoors, Green, Apps",USA,,
Ushi,http://www.ushi.com,,"He Jinfu (Jiff He), Zhang Yue (Quentin Zhang), Penaloza Dominic","Social Network Media, Professional Networking, Social Media",CHN,,
Gild,http://www.gild.com,http://www.linkedin.com/company/gild,"Luca Bonmassar, Sheeroy D. Desai","Recruiting, Curated Web",USA,,
Voxy,http://www.voxy.com,http://www.linkedin.com/company/voxy,"Paul Gollash, Gregg Carey","EdTech, Language Learning, Education",USA,,
Solve Media,http://www.solvemedia.com,http://www.linkedin.com/company/solve-media-inc,"Stu Libby, Jeffrey Weisberg, Todd Lieberman, Ari Jacoby","Publishing, Advertising, Video, Mobile",USA,,
LRN,http://www.lrn.com/,http://www.linkedin.com/company/lrn,Dov Seidman,Information Services,USA,,
Tapad,http://www.tapad.com,http://www.linkedin.com/company/tapad,"Dag Liodden, Are Traasdahl",Software,USA,,
Noom,http://www.noom.com,http://www.linkedin.com/company/noom-inc-,"Saeju Jeong, Artem Petakov","Startups, Android, Software, Apps, Fitness, Technology, Exercise, Health and Wellness",USA,,
Independa,http://www.independa.com,http://www.linkedin.com/company/864684,Kian Saneii,"Curated Web, Assisted Living",USA,,
Airtime,http://airtime.com,,"Joey Liaw, Sean Parker, Shawn Fanning","Video on Demand, Messaging, Video Chat, Photography, Social Media, Video",USA,,
Getaround,http://www.getaround.com,,"Elliot Kroo, Jessica Scorpio, Sam Zaid","Peer-to-Peer, Collaborative Consumption, Transportation, Mobile",USA,,
Cradle Technologies,http://www.cradle.com,,,Hardware + Software,USA,,
Sionex,http://www.sionex.com,,Lawrence Kaufman,Hardware + Software,USA,,
Zyme Solutions,http://www.zymesolutions.com,http://www.linkedin.com/company/zyme-solutions,"Ted Dimbero, Chandran Sankaran","Hardware + Software, Hardware",USA,,
Midokura,http://www.midokura.com/,http://www.linkedin.com/company/midokura,"Dan Mihai Dumitri, Tatsuya Kato, Kiyoshi Nishikawa","Networking, Cloud Management, Virtualization, Cloud Computing, Software",JPN,,
Intense,http://www.intenseco.com,,,Semiconductors,GBR,,
Withings,http://www.withings.com,http://www.linkedin.com/company/withings,"Cedric Hutchings, Eric Carreel, Fred Potter",Hardware + Software,FRA,,
Odoo (formerly OpenERP),http://www.odoo.com,http://www.linkedin.com/company/odoo,Fabien Pinckaers,"Open Source, Software, Enterprise Software",BEL,,
Brite Semiconductor,http://www.britesemi.com/index.html,,,"Design, Manufacturing, Semiconductors",CHN,,
Poxel,http://www.poxel.com,,Thomas Kuhn,Biotechnology,FRA,,
Ygnition Networks,http://www.ygnitionnetworks.com,,,Public Relations,USA,,
When I Work,http://wheniwork.com,http://www.linkedin.com/company/thisclicks,Chad Halvorson,"Online Scheduling, Apps, Software, Mobile",USA,,
ResponseTap (formerly AdInsight),http://www.responsetap.com,http://www.linkedin.com/company/responsetap-limited,"Ross Fobian, Richard Hamnett",Advertising,GBR,,
kSARIA,http://www.ksaria.com,http://www.linkedin.com/company/ksaria,John Dexheimer,"Systems, Optical Communications, Services",USA,,
Visterra,http://www.visterrainc.com,,Ram Sasisekharan,Biotechnology,USA,,
alfabet,http://www.alfabet.com,,,"Business Services, Career Planning, Architecture, Enterprises, Software, Information Technology",USA,,
Nanigans,http://www.nanigans.com,http://www.linkedin.com/company/nanigans,"Ric Calvillo, Claude Denton","Predictive Analytics, Social Media Marketing, Advertising Platforms, Analytics, Advertising, Mobile Advertising, SaaS",USA,,
Nanosys,http://www.nanosysinc.com,http://www.linkedin.com/company/nanosys,"Jim Heath, Peidong Yang, Larry Bock",Nanotechnology,USA,,
Qualtrics,http://www.qualtrics.com,http://www.linkedin.com/company/qualtrics,"Stuart Orgill, Jared Smith, Ryan Smith",Software,USA,,
500px,http://500px.com,http://www.linkedin.com/company/500px,"Evgeny Tchebotarev, Oleg Gutsol","Promotional, Sales and Marketing, Apps, Photography, Internet",CAN,,
REGEN Energy,http://www.regenenergy.com,http://www.linkedin.com/company/regen-energy,"Roman Kulyk, Mark Kerbel",Clean Technology,CAN,,
Thermalin Diabetes,http://www.thermalin.com,,Michael Weiss,Biotechnology,USA,,
MGB Biopharma,http://www.mgb-biopharma.com,http://www.linkedin.com/company/mgb-biopharma-ltd,,Biotechnology,GBR,,
Leadspace,http://www.leadspace.com,http://www.linkedin.com/company/1493652,Amnon Mishor,"Predictive Analytics, Lead Generation, Enterprise Software",USA,,
Optimizely,http://optimizely.com,http://www.linkedin.com/company/optimizely,"Pete Koomen, Dan Siroker","Ad Targeting, Software, Internet Marketing, Personalization",USA,,
TeleSign Corporation,http://www.telesign.com,http://www.linkedin.com/company/telesign,"Stacy Stubblefield, Darren Berkovitz, Ryan Disraeli","Messaging, Information Security, Identity, Online Identity, Security, Mobile, Information Technology, Fraud Detection",USA,,
Nivalis Therapeutics,http://www.nivalis.com/,https://www.linkedin.com/company/nivalis-therapeutics-inc-?,,"Pharmaceuticals, Biotechnology",USA,,
Beijing Moca World Technology,http://www.mocaworld.cn,,,"Video, Games",CHN,,
7k7k.com,http://www.7k7k.com,,Xin Zhao,Games,CHN,,
Mersana Therapeutics,http://www.mersana.com,,David R. Elmaleh,Biotechnology,USA,,
Cloakware,http://www.cloakware.com,,,Software,USA,,
Work4,http://www.work4labs.com,http://www.linkedin.com/company/work4-labs,"Matthew Brown, St\xe9phane Le Viet","Recruiting, Career Management, Social Recruiting, Human Resources, Facebook Applications, Social Media",USA,,
Smava,http://www.smava.de,,Alexander Artop\xe9,Finance,DEU,,
